# CometGUI Phase 00 work unit 7 -- provenance manifest for the headed (Xvfb + GTK3) spike.
# Debian 12 'bookworm', main, amd64.  Fetched 2026-08-29 from https://deb.debian.org/debian/ .
# Closure roots: xvfb x11-xkb-utils xkb-data libgtk-3-0 libxtst6 (see deb-closure.py for the
# exclusion list of packages already present in the host's base image).
# Columns: package<TAB>version<TAB>url<TAB>sha256<TAB>size_bytes<TAB>debian_copyright_License_field
libcairo2	1.16.0-7	https://deb.debian.org/debian/pool/main/c/cairo/libcairo2_1.16.0-7_amd64.deb	927fa059f8b5791d0cd744d4e3a8c57fa872ef849ce14434dc2222ac8a076a69	574676	(no SPDX License: field in the Debian copyright file)
libcap2	1:2.66-4+deb12u3+b1	https://deb.debian.org/debian/pool/main/libc/libcap2/libcap2_2.66-4+deb12u3+b1_amd64.deb	8d684c673e7483802a5c447834b0df6fce006eb3a7109e1be412f5ad425bb24f	27708	BSD-3-clause or GPL-2
libcolord2	1.4.6-2.2	https://deb.debian.org/debian/pool/main/c/colord/libcolord2_1.4.6-2.2_amd64.deb	6e5a48b72ae316301103d642c8881cc06205cb4b5f54c25c467b2847048d268f	136572	GPL-2+
libcups2	2.4.2-3+deb12u9	https://deb.debian.org/debian/pool/main/c/cups/libcups2_2.4.2-3+deb12u9_amd64.deb	8dbfd3b7cd81166a2d79bb7e3898b0203fec05c7e927f60e207122a1e36b95c8	245180	Apache-2.0-with-GPL2-LGPL2-Exception
libdatrie1	0.2.13-2+b1	https://deb.debian.org/debian/pool/main/libd/libdatrie/libdatrie1_0.2.13-2+b1_amd64.deb	f021f193384929989b2dfd19f606a8cebe54b5f209fe387fc40683e810e01ebe	43320	LGPL-2.1+
libdbus-1-3	1.14.10-1~deb12u1	https://deb.debian.org/debian/pool/main/d/dbus/libdbus-1-3_1.14.10-1~deb12u1_amd64.deb	18ee0ce5fab9f7b671e87da1e9fa18660e36e04a3402f24bdb8635e0ba1d35f6	201240	GPL-2+ or AFL-2.1, and Expat and Tcl-BSDish
libdconf1	0.40.0-4	https://deb.debian.org/debian/pool/main/d/dconf/libdconf1_0.40.0-4_amd64.deb	d438bb2e3b5afaee2a90bb3fb541dcd2e47eefbc43994b5d0461c18648741e36	40908	LGPL-2+
libdeflate0	1.14-1	https://deb.debian.org/debian/pool/main/libd/libdeflate/libdeflate0_1.14-1_amd64.deb	3d4b39f94317b64a860db8a7a8b581b555124cd461fe07ec0d347edbdb9f6683	61416	Expat
libdrm-amdgpu1	2.4.114-1+b1	https://deb.debian.org/debian/pool/main/libd/libdrm/libdrm-amdgpu1_2.4.114-1+b1_amd64.deb	b75a71e96f1faac0f131ac657e09efcbe8968eef62cc34b8abfcff2ff9f0cccd	20864	(no SPDX License: field in the Debian copyright file)
libdrm-common	2.4.114-1	https://deb.debian.org/debian/pool/main/libd/libdrm/libdrm-common_2.4.114-1_all.deb	32f9664138b38b224383c6986457d5ad2ec8efd559b1a0ce7749405f7a451aad	7112	(no SPDX License: field in the Debian copyright file)
libdrm-intel1	2.4.114-1+b1	https://deb.debian.org/debian/pool/main/libd/libdrm/libdrm-intel1_2.4.114-1+b1_amd64.deb	b0e39318d14c07f4d85668b6da7f66a1341addf87a47d785c34d5a8b393f544c	64032	(no SPDX License: field in the Debian copyright file)
libdrm-nouveau2	2.4.114-1+b1	https://deb.debian.org/debian/pool/main/libd/libdrm/libdrm-nouveau2_2.4.114-1+b1_amd64.deb	ba59bb9ec6e1baf59fc4d4eb095a524e40d045af2413dad9d28df517005388b6	19064	(no SPDX License: field in the Debian copyright file)
libdrm-radeon1	2.4.114-1+b1	https://deb.debian.org/debian/pool/main/libd/libdrm/libdrm-radeon1_2.4.114-1+b1_amd64.deb	2da3a9233187f995ad5a3e6db3d37252ea7209f0ca9605484d03478ebcc15feb	21848	(no SPDX License: field in the Debian copyright file)
libdrm2	2.4.114-1+b1	https://deb.debian.org/debian/pool/main/libd/libdrm/libdrm2_2.4.114-1+b1_amd64.deb	be18fb670797ba32da9628cf3e8acd83160d8db8c8dd842501dd8e401c3b5371	37472	(no SPDX License: field in the Debian copyright file)
libedit2	3.1-20221030-2	https://deb.debian.org/debian/pool/main/libe/libedit/libedit2_3.1-20221030-2_amd64.deb	1cf14abf2716d3279db12d0657a5737cf70074a1e71d3bdf73206625e3c89ce6	92992	BSD-3-clause
libelf1	0.188-2.1	https://deb.debian.org/debian/pool/main/e/elfutils/libelf1_0.188-2.1_amd64.deb	619add379c606b3ac6c1a175853b918e6939598a83d8ebadf3bdfd50d10b3c8c	173796	GPL-3+
libepoxy0	1.5.10-1	https://deb.debian.org/debian/pool/main/libe/libepoxy/libepoxy0_1.5.10-1_amd64.deb	050cbedc9c2a5cce976151c720a3817f2103a01e6ac255bdd6f2c6a7509b04c3	189092	Expat
libfontconfig1	2.14.1-4	https://deb.debian.org/debian/pool/main/f/fontconfig/libfontconfig1_2.14.1-4_amd64.deb	16ee38d374e064f534116dc442b086ef26f9831f1c0af7e5fb4fe4512e700649	385664	fontconfig licence (MIT-style, full text in copyright file)
libfontenc1	1:1.1.4-1	https://deb.debian.org/debian/pool/main/libf/libfontenc/libfontenc1_1.1.4-1_amd64.deb	1d0aa6ea16a34a8de1ea170360c4cb699f3239aeddb292df2d2c4eb6e835de4b	24328	(no SPDX License: field in the Debian copyright file)
libfreetype6	2.12.1+dfsg-5+deb12u4	https://deb.debian.org/debian/pool/main/f/freetype/libfreetype6_2.12.1+dfsg-5+deb12u4_amd64.deb	8043e479f73f29992d652e3f9dfe8b17f9780c7ea6330afe379ec5f9f188ac44	397736	FTL
libfribidi0	1.0.8-2.1	https://deb.debian.org/debian/pool/main/f/fribidi/libfribidi0_1.0.8-2.1_amd64.deb	87fce56627aab7b2968501d370aa3ed6d1c792119efa765e71a690bdfe570e62	64952	LGPL-2.1+
libgdk-pixbuf-2.0-0	2.42.10+dfsg-1+deb12u4	https://deb.debian.org/debian/pool/main/g/gdk-pixbuf/libgdk-pixbuf-2.0-0_2.42.10+dfsg-1+deb12u4_amd64.deb	19673127f2530deb7cf637c688a4e16384e6887627296e16b8169038928cadc3	138972	LGPL-2+ and LGPL-2.1+ and CC0-1.0
